               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 184,            0.045406,             0.01769,            0.018693,             0.55864,             0.95143,             0.75885,             0.36771,            0.039373,            0.011921,            0.017582,           0.0081883,           0.0081883,           0.0081883
                 185,            0.042579,            0.026109,            0.020084,             0.89726,              0.7059,             0.82623,             0.41475,            0.041569,            0.011257,            0.017231,           0.0081784,           0.0081784,           0.0081784
                 186,            0.053516,            0.019009,             0.02042,             0.89726,              0.7059,             0.82623,             0.41475,            0.041569,            0.011257,            0.017231,           0.0081685,           0.0081685,           0.0081685
                 187,            0.047095,            0.023089,            0.019738,             0.50615,               0.911,             0.77504,             0.39271,            0.038134,            0.012411,            0.016487,           0.0081586,           0.0081586,           0.0081586
                 188,            0.039023,            0.021926,            0.019395,             0.50615,               0.911,             0.77504,             0.39271,            0.038134,            0.012411,            0.016487,           0.0081487,           0.0081487,           0.0081487
                 189,            0.040713,            0.023598,            0.019064,             0.61344,             0.89544,             0.82194,             0.55816,            0.029867,            0.012165,            0.016205,           0.0081388,           0.0081388,           0.0081388
                 190,            0.034345,            0.025039,            0.020209,             0.61344,             0.89544,             0.82194,             0.55816,            0.029867,            0.012165,            0.016205,           0.0081289,           0.0081289,           0.0081289
                 191,            0.033205,            0.026299,            0.019886,             0.60416,             0.93143,             0.80561,             0.40599,            0.032546,            0.011311,            0.016571,            0.008119,            0.008119,            0.008119
                 192,            0.037452,            0.028511,            0.017998,             0.60416,             0.93143,             0.80561,             0.40599,            0.032546,            0.011311,            0.016571,           0.0081091,           0.0081091,           0.0081091
                 193,            0.037918,             0.02399,            0.017223,             0.64203,             0.89213,             0.83838,             0.55539,            0.029228,            0.011703,            0.017033,           0.0080992,           0.0080992,           0.0080992
                 194,            0.033971,            0.022583,            0.018344,             0.64203,             0.89213,             0.83838,             0.55539,            0.029228,            0.011703,            0.017033,           0.0080893,           0.0080893,           0.0080893
                 195,            0.030638,            0.019681,            0.017584,             0.51684,             0.90832,             0.77253,             0.43172,            0.033349,            0.015087,            0.017719,           0.0080794,           0.0080794,           0.0080794
                 196,            0.037571,             0.02491,            0.015554,             0.51684,             0.90832,             0.77253,             0.43172,            0.033349,            0.015087,            0.017719,           0.0080695,           0.0080695,           0.0080695
                 197,            0.037806,            0.023179,            0.017995,             0.57333,             0.89979,             0.79128,             0.48995,            0.038456,            0.011755,            0.017185,           0.0080596,           0.0080596,           0.0080596
                 198,             0.03955,            0.024231,            0.016927,             0.57333,             0.89979,             0.79128,             0.48995,            0.038456,            0.011755,            0.017185,           0.0080497,           0.0080497,           0.0080497
                 199,            0.039644,            0.023821,            0.022758,             0.64545,             0.93143,             0.85097,             0.59504,            0.031169,            0.011841,            0.015842,           0.0080398,           0.0080398,           0.0080398
                 200,            0.036659,            0.036314,            0.017498,             0.64545,             0.93143,             0.85097,             0.59504,            0.031169,            0.011841,            0.015842,           0.0080299,           0.0080299,           0.0080299
                 201,             0.03424,            0.025291,            0.017982,             0.62706,             0.92286,             0.82964,             0.49777,             0.03621,            0.012707,            0.015354,             0.00802,             0.00802,             0.00802
                 202,            0.038941,            0.024053,            0.019762,             0.62706,             0.92286,             0.82964,             0.49777,             0.03621,            0.012707,            0.015354,           0.0080101,           0.0080101,           0.0080101
                 203,            0.039426,            0.026946,            0.016969,             0.55832,             0.95143,              0.7697,              0.5271,             0.03146,            0.011215,             0.01519,           0.0080002,           0.0080002,           0.0080002
                 204,            0.038995,            0.022928,            0.015569,             0.55832,             0.95143,              0.7697,              0.5271,             0.03146,            0.011215,             0.01519,           0.0079903,           0.0079903,           0.0079903
                 205,            0.041018,            0.023852,            0.018724,             0.53741,             0.95085,             0.80656,             0.46205,            0.034667,            0.011572,            0.015381,           0.0079804,           0.0079804,           0.0079804
                 206,            0.039676,            0.018232,            0.017894,             0.53741,             0.95085,             0.80656,             0.46205,            0.034667,            0.011572,            0.015381,           0.0079705,           0.0079705,           0.0079705
                 207,            0.040763,            0.023075,            0.017989,             0.58247,             0.93143,               0.801,              0.5109,            0.035107,             0.01137,            0.014973,           0.0079606,           0.0079606,           0.0079606
                 208,            0.043418,            0.028521,            0.017772,             0.58247,             0.93143,               0.801,              0.5109,            0.035107,             0.01137,            0.014973,           0.0079507,           0.0079507,           0.0079507
                 209,            0.040796,            0.020239,            0.017087,             0.65596,             0.91702,             0.82092,             0.42668,            0.036162,            0.011843,            0.015583,           0.0079408,           0.0079408,           0.0079408
                 210,            0.036441,             0.02323,            0.015102,             0.65596,             0.91702,             0.82092,             0.42668,            0.036162,            0.011843,            0.015583,           0.0079309,           0.0079309,           0.0079309
                 211,            0.041238,            0.025166,            0.017943,             0.63692,              0.8162,             0.75234,             0.43255,            0.033895,            0.012356,            0.017872,            0.007921,            0.007921,            0.007921
                 212,            0.043246,            0.022123,            0.019073,             0.63692,              0.8162,             0.75234,             0.43255,            0.033895,            0.012356,            0.017872,           0.0079111,           0.0079111,           0.0079111
                 213,            0.045056,            0.021085,            0.014271,             0.55455,             0.88248,             0.78232,             0.46844,            0.045384,            0.010283,            0.014984,           0.0079012,           0.0079012,           0.0079012
                 214,            0.048007,            0.023026,            0.015135,             0.55455,             0.88248,             0.78232,             0.46844,            0.045384,            0.010283,            0.014984,           0.0078913,           0.0078913,           0.0078913
                 215,            0.044264,            0.024277,            0.015189,             0.93775,             0.64889,              0.7936,              0.5242,            0.031832,             0.01025,            0.014488,           0.0078814,           0.0078814,           0.0078814
                 216,            0.036978,            0.025062,            0.017178,             0.93775,             0.64889,              0.7936,              0.5242,            0.031832,             0.01025,            0.014488,           0.0078715,           0.0078715,           0.0078715
                 217,            0.034872,            0.021389,             0.01622,             0.64018,              0.9603,             0.83524,             0.63067,            0.027751,            0.010221,            0.014442,           0.0078616,           0.0078616,           0.0078616
                 218,            0.034094,            0.022121,            0.017688,             0.64018,              0.9603,             0.83524,             0.63067,            0.027751,            0.010221,            0.014442,           0.0078517,           0.0078517,           0.0078517
                 219,            0.036473,            0.016609,             0.01455,             0.60591,             0.93143,             0.81316,             0.52319,            0.029382,            0.010933,            0.015263,           0.0078418,           0.0078418,           0.0078418
                 220,            0.032375,            0.025167,            0.018729,             0.60591,             0.93143,             0.81316,             0.52319,            0.029382,            0.010933,            0.015263,           0.0078319,           0.0078319,           0.0078319
                 221,            0.032088,            0.018671,             0.01502,             0.68305,             0.77773,             0.79642,             0.53629,            0.028165,            0.011116,            0.015785,            0.007822,            0.007822,            0.007822
                 222,            0.033338,            0.023395,            0.016355,             0.68305,             0.77773,             0.79642,             0.53629,            0.028165,            0.011116,            0.015785,           0.0078121,           0.0078121,           0.0078121
                 223,            0.036305,            0.021032,            0.017572,             0.58663,              0.7654,             0.70136,             0.45302,            0.034383,            0.011923,            0.018471,           0.0078022,           0.0078022,           0.0078022
                 224,            0.035201,            0.023574,            0.018602,             0.58663,              0.7654,             0.70136,             0.45302,            0.034383,            0.011923,            0.018471,           0.0077923,           0.0077923,           0.0077923
                 225,            0.038625,            0.030763,            0.016637,              0.6026,             0.79473,             0.73823,             0.43463,            0.033301,            0.011269,            0.018452,           0.0077824,           0.0077824,           0.0077824
                 226,            0.038506,            0.018762,            0.016045,              0.6026,             0.79473,             0.73823,             0.43463,            0.033301,            0.011269,            0.018452,           0.0077725,           0.0077725,           0.0077725
                 227,            0.041453,            0.020496,            0.014159,             0.62161,             0.85032,             0.77495,             0.39803,            0.042069,            0.010456,            0.017879,           0.0077626,           0.0077626,           0.0077626
                 228,            0.040522,            0.018895,            0.017516,             0.62161,             0.85032,             0.77495,             0.39803,            0.042069,            0.010456,            0.017879,           0.0077527,           0.0077527,           0.0077527
                 229,            0.039746,            0.021936,            0.016856,              0.6457,              0.9181,             0.84011,             0.53008,            0.029938,            0.010363,            0.013889,           0.0077428,           0.0077428,           0.0077428
                 230,            0.034168,             0.01863,            0.015701,              0.6457,              0.9181,             0.84011,             0.53008,            0.029938,            0.010363,            0.013889,           0.0077329,           0.0077329,           0.0077329
                 231,            0.035712,            0.017441,            0.015661,             0.68095,             0.96372,             0.84822,             0.50626,            0.037182,            0.010483,            0.013664,            0.007723,            0.007723,            0.007723
                 232,            0.044209,            0.025996,            0.016882,             0.68095,             0.96372,             0.84822,             0.50626,            0.037182,            0.010483,            0.013664,           0.0077131,           0.0077131,           0.0077131
                 233,            0.038582,            0.021289,            0.014608,             0.61295,             0.91902,             0.81159,             0.54625,            0.028829,            0.010448,             0.01392,           0.0077032,           0.0077032,           0.0077032
                 234,            0.032061,            0.020314,            0.018645,             0.61295,             0.91902,             0.81159,             0.54625,            0.028829,            0.010448,             0.01392,           0.0076933,           0.0076933,           0.0076933
                 235,            0.038355,            0.025872,            0.017363,             0.57297,             0.82095,             0.76351,              0.4954,            0.030929,            0.013031,            0.015923,           0.0076834,           0.0076834,           0.0076834
                 236,            0.032062,            0.022413,            0.017989,             0.57297,             0.82095,             0.76351,              0.4954,            0.030929,            0.013031,            0.015923,           0.0076735,           0.0076735,           0.0076735
                 237,            0.030079,               0.021,             0.01706,             0.56062,             0.85429,             0.77623,             0.55173,            0.029481,            0.011435,            0.014099,           0.0076636,           0.0076636,           0.0076636
                 238,            0.031163,             0.01527,             0.01485,             0.56062,             0.85429,             0.77623,             0.55173,            0.029481,            0.011435,            0.014099,           0.0076537,           0.0076537,           0.0076537
                 239,            0.033375,            0.019414,            0.013937,             0.52957,             0.95143,             0.77225,              0.5259,            0.032952,            0.011328,              0.0135,           0.0076438,           0.0076438,           0.0076438
                 240,            0.040252,            0.029105,            0.018318,             0.52957,             0.95143,             0.77225,              0.5259,            0.032952,            0.011328,              0.0135,           0.0076339,           0.0076339,           0.0076339
                 241,            0.038053,            0.020901,            0.017446,             0.86747,             0.77024,             0.82147,             0.54134,            0.030786,            0.011171,            0.013176,            0.007624,            0.007624,            0.007624
                 242,            0.033071,            0.022528,            0.015194,             0.86747,             0.77024,             0.82147,             0.54134,            0.030786,            0.011171,            0.013176,           0.0076141,           0.0076141,           0.0076141
                 243,            0.038338,            0.023218,             0.01214,             0.56647,             0.95143,             0.82476,             0.53444,            0.028916,             0.01053,            0.013084,           0.0076042,           0.0076042,           0.0076042
                 244,            0.035529,             0.02544,            0.015954,             0.56647,             0.95143,             0.82476,             0.53444,            0.028916,             0.01053,            0.013084,           0.0075943,           0.0075943,           0.0075943
                 245,            0.040223,            0.017501,            0.015713,             0.71497,             0.96079,             0.88779,             0.45775,            0.040806,            0.011198,            0.013302,           0.0075844,           0.0075844,           0.0075844
                 246,            0.044127,            0.020383,            0.014386,             0.71497,             0.96079,             0.88779,             0.45775,            0.040806,            0.011198,            0.013302,           0.0075745,           0.0075745,           0.0075745
                 247,            0.043292,            0.022156,            0.015857,              0.6505,             0.97034,             0.82281,              0.4341,            0.034539,            0.011103,             0.01321,           0.0075646,           0.0075646,           0.0075646
                 248,            0.045525,            0.019827,            0.015171,              0.6505,             0.97034,             0.82281,              0.4341,            0.034539,            0.011103,             0.01321,           0.0075547,           0.0075547,           0.0075547
                 249,            0.044079,            0.022494,            0.015702,             0.96226,              0.7685,             0.85567,              0.5631,            0.030337,             0.01086,            0.013157,           0.0075448,           0.0075448,           0.0075448
                 250,            0.035175,            0.020474,            0.013476,             0.96226,              0.7685,             0.85567,              0.5631,            0.030337,             0.01086,            0.013157,           0.0075349,           0.0075349,           0.0075349
                 251,            0.034755,            0.018973,            0.014011,             0.62825,             0.97143,             0.82088,             0.49133,            0.032219,            0.011267,            0.013474,            0.007525,            0.007525,            0.007525
                 252,            0.039274,            0.020258,            0.013861,             0.62825,             0.97143,             0.82088,             0.49133,            0.032219,            0.011267,            0.013474,           0.0075151,           0.0075151,           0.0075151
                 253,            0.037443,            0.024237,             0.01689,             0.96302,             0.74727,             0.86123,             0.55538,            0.029513,            0.011076,            0.013695,           0.0075052,           0.0075052,           0.0075052
                 254,            0.030751,            0.021651,            0.015568,             0.96302,             0.74727,             0.86123,             0.55538,            0.029513,            0.011076,            0.013695,           0.0074953,           0.0074953,           0.0074953
                 255,            0.034281,             0.02237,            0.016281,             0.63541,             0.89429,             0.84004,             0.50832,             0.03263,            0.011532,            0.014477,           0.0074854,           0.0074854,           0.0074854
                 256,            0.035988,            0.018204,            0.013159,             0.63541,             0.89429,             0.84004,             0.50832,             0.03263,            0.011532,            0.014477,           0.0074755,           0.0074755,           0.0074755
                 257,            0.034567,             0.02572,            0.014393,                0.94,              0.7308,             0.84387,             0.57251,            0.030246,            0.011654,            0.015217,           0.0074656,           0.0074656,           0.0074656
                 258,            0.032878,            0.020473,            0.015873,                0.94,              0.7308,             0.84387,             0.57251,            0.030246,            0.011654,            0.015217,           0.0074557,           0.0074557,           0.0074557
                 259,            0.038876,            0.020494,            0.010329,              0.9367,             0.73778,              0.8472,             0.43674,            0.034642,            0.011734,            0.014561,           0.0074458,           0.0074458,           0.0074458
                 260,            0.034391,            0.020431,            0.016392,              0.9367,             0.73778,              0.8472,             0.43674,            0.034642,            0.011734,            0.014561,           0.0074359,           0.0074359,           0.0074359
                 261,            0.037061,            0.025358,            0.017315,             0.60941,              0.9375,             0.84897,             0.53951,            0.033229,            0.010887,            0.013313,            0.007426,            0.007426,            0.007426
                 262,            0.041616,            0.020654,            0.014576,             0.60941,              0.9375,             0.84897,             0.53951,            0.033229,            0.010887,            0.013313,           0.0074161,           0.0074161,           0.0074161
                 263,            0.045268,            0.020413,            0.015405,              0.5744,             0.94286,             0.86415,             0.48968,            0.028616,            0.010122,            0.012749,           0.0074062,           0.0074062,           0.0074062
                 264,            0.031551,             0.02621,            0.014794,              0.5744,             0.94286,             0.86415,             0.48968,            0.028616,            0.010122,            0.012749,           0.0073963,           0.0073963,           0.0073963
                 265,            0.036695,            0.016585,            0.014492,             0.63528,             0.94286,             0.85611,             0.50159,            0.034058,           0.0099716,            0.012653,           0.0073864,           0.0073864,           0.0073864
                 266,            0.039591,            0.021659,            0.014635,             0.63528,             0.94286,             0.85611,             0.50159,            0.034058,           0.0099716,            0.012653,           0.0073765,           0.0073765,           0.0073765
                 267,            0.037138,            0.019395,            0.014428,             0.60642,             0.94838,             0.83437,             0.50339,            0.032689,            0.010366,             0.01248,           0.0073666,           0.0073666,           0.0073666
                 268,            0.040808,            0.024005,            0.015345,             0.60642,             0.94838,             0.83437,             0.50339,            0.032689,            0.010366,             0.01248,           0.0073567,           0.0073567,           0.0073567
                 269,            0.038794,            0.025101,            0.014978,             0.66758,             0.97143,             0.85813,             0.61599,             0.02663,            0.010036,            0.012383,           0.0073468,           0.0073468,           0.0073468
                 270,             0.03236,            0.020129,            0.015061,             0.66758,             0.97143,             0.85813,             0.61599,             0.02663,            0.010036,            0.012383,           0.0073369,           0.0073369,           0.0073369
                 271,            0.031835,            0.019333,            0.012973,              0.6173,             0.96284,             0.84653,             0.55234,            0.030058,            0.010733,            0.012331,            0.007327,            0.007327,            0.007327
                 272,            0.035781,             0.02161,            0.015687,              0.6173,             0.96284,             0.84653,             0.55234,            0.030058,            0.010733,            0.012331,           0.0073171,           0.0073171,           0.0073171
                 273,            0.035973,            0.017871,            0.014379,             0.74286,             0.94901,             0.86283,             0.53079,              0.0338,            0.011024,            0.012264,           0.0073072,           0.0073072,           0.0073072
                 274,            0.037168,             0.02203,            0.013059,             0.74286,             0.94901,             0.86283,             0.53079,              0.0338,            0.011024,            0.012264,           0.0072973,           0.0072973,           0.0072973
                 275,            0.040564,            0.019729,            0.015348,             0.68315,             0.94376,             0.86337,             0.61555,            0.027072,            0.011126,            0.012247,           0.0072874,           0.0072874,           0.0072874
                 276,            0.032558,            0.017925,            0.013574,             0.68315,             0.94376,             0.86337,             0.61555,            0.027072,            0.011126,            0.012247,           0.0072775,           0.0072775,           0.0072775
                 277,            0.032636,            0.016662,            0.014586,             0.72994,             0.95132,             0.86913,             0.54402,            0.026626,            0.011017,            0.012262,           0.0072676,           0.0072676,           0.0072676
                 278,            0.032208,            0.021496,            0.015116,             0.72994,             0.95132,             0.86913,             0.54402,            0.026626,            0.011017,            0.012262,           0.0072577,           0.0072577,           0.0072577
                 279,            0.033346,             0.02785,            0.012318,              0.6852,             0.95867,             0.85363,             0.59767,            0.029016,            0.010504,            0.012291,           0.0072478,           0.0072478,           0.0072478
                 280,            0.036043,            0.025006,            0.013424,              0.6852,             0.95867,             0.85363,             0.59767,            0.029016,            0.010504,            0.012291,           0.0072379,           0.0072379,           0.0072379
                 281,            0.036574,            0.023298,            0.014538,             0.67998,             0.97143,             0.84437,             0.59614,            0.025962,            0.010221,            0.012388,            0.007228,            0.007228,            0.007228
                 282,            0.031012,            0.022129,            0.012929,             0.67998,             0.97143,             0.84437,             0.59614,            0.025962,            0.010221,            0.012388,           0.0072181,           0.0072181,           0.0072181
                 283,            0.031572,            0.024251,            0.013084,             0.61215,              0.9444,             0.85879,             0.58752,             0.02926,             0.01013,            0.011887,           0.0072082,           0.0072082,           0.0072082
                 284,            0.031429,            0.023228,            0.013923,             0.61215,              0.9444,             0.85879,             0.58752,             0.02926,             0.01013,            0.011887,           0.0071983,           0.0071983,           0.0071983
                 285,             0.03146,            0.020812,            0.012007,             0.71735,             0.92513,             0.88186,             0.61178,            0.029003,            0.010567,            0.011738,           0.0071884,           0.0071884,           0.0071884
                 286,              0.0328,            0.016802,            0.014075,             0.71735,             0.92513,             0.88186,             0.61178,            0.029003,            0.010567,            0.011738,           0.0071785,           0.0071785,           0.0071785
                 287,            0.036993,            0.019087,            0.010485,             0.72582,              0.9316,             0.88836,             0.57507,            0.027588,            0.010509,            0.011547,           0.0071686,           0.0071686,           0.0071686
                 288,            0.041542,            0.018557,            0.013382,             0.72582,              0.9316,             0.88836,             0.57507,            0.027588,            0.010509,            0.011547,           0.0071587,           0.0071587,           0.0071587
                 289,            0.037003,            0.021999,            0.013904,             0.77685,             0.94819,             0.90761,             0.59867,            0.026661,            0.011866,            0.011461,           0.0071488,           0.0071488,           0.0071488
                 290,            0.031921,            0.023445,            0.012959,             0.77685,             0.94819,             0.90761,             0.59867,            0.026661,            0.011866,            0.011461,           0.0071389,           0.0071389,           0.0071389
                 291,            0.031219,            0.021721,            0.012816,             0.69912,             0.96431,             0.88258,             0.62352,            0.025385,           0.0096836,            0.011351,            0.007129,            0.007129,            0.007129
                 292,            0.030171,            0.020803,            0.011745,             0.69912,             0.96431,             0.88258,             0.62352,            0.025385,           0.0096836,            0.011351,           0.0071191,           0.0071191,           0.0071191
                 293,            0.034028,            0.021094,             0.01158,             0.74887,             0.96917,             0.89707,             0.61127,            0.029461,            0.010519,            0.011318,           0.0071092,           0.0071092,           0.0071092
                 294,            0.032326,            0.018583,               0.013,             0.74887,             0.96917,             0.89707,             0.61127,            0.029461,            0.010519,            0.011318,           0.0070993,           0.0070993,           0.0070993
                 295,            0.031723,            0.024291,            0.014225,              0.7298,               0.943,             0.88819,             0.63245,             0.02416,           0.0096169,            0.011238,           0.0070894,           0.0070894,           0.0070894
                 296,            0.026659,            0.020088,            0.013313,              0.7298,               0.943,             0.88819,             0.63245,             0.02416,           0.0096169,            0.011238,           0.0070795,           0.0070795,           0.0070795
                 297,            0.027753,            0.018279,           0.0096627,             0.63227,             0.94315,             0.89017,              0.6044,            0.026218,            0.010155,            0.011312,           0.0070696,           0.0070696,           0.0070696
                 298,            0.032637,            0.018551,             0.01287,             0.63227,             0.94315,             0.89017,              0.6044,            0.026218,            0.010155,            0.011312,           0.0070597,           0.0070597,           0.0070597
                 299,            0.030357,            0.025607,            0.013782,             0.67366,             0.94986,             0.90291,             0.61463,            0.024782,            0.010096,            0.011339,           0.0070498,           0.0070498,           0.0070498
                 300,            0.030406,            0.019895,            0.012145,             0.67366,             0.94986,             0.90291,             0.61463,            0.024782,            0.010096,            0.011339,           0.0070399,           0.0070399,           0.0070399
                 301,            0.029249,            0.024908,            0.014174,             0.70666,             0.94286,             0.90296,             0.55011,            0.025123,           0.0099621,            0.011326,             0.00703,             0.00703,             0.00703
                 302,             0.03127,            0.018965,            0.014134,             0.70666,             0.94286,             0.90296,             0.55011,            0.025123,           0.0099621,            0.011326,           0.0070201,           0.0070201,           0.0070201
                 303,            0.030359,            0.020883,            0.013268,             0.66315,             0.94286,             0.92314,             0.56048,             0.02905,            0.009697,             0.01111,           0.0070102,           0.0070102,           0.0070102
                 304,            0.038702,            0.021653,            0.011906,             0.66315,             0.94286,             0.92314,             0.56048,             0.02905,            0.009697,             0.01111,           0.0070003,           0.0070003,           0.0070003
                 305,            0.034188,            0.022108,            0.013742,             0.82493,             0.94286,             0.93039,             0.60236,            0.026724,            0.010534,            0.011015,           0.0069904,           0.0069904,           0.0069904
                 306,            0.026676,            0.017532,            0.014204,             0.82493,             0.94286,             0.93039,             0.60236,            0.026724,            0.010534,            0.011015,           0.0069805,           0.0069805,           0.0069805
                 307,             0.03165,             0.01913,            0.014572,             0.82258,             0.94286,             0.94643,             0.63912,            0.023459,           0.0097275,            0.011011,           0.0069706,           0.0069706,           0.0069706
                 308,            0.028357,            0.020095,              0.0114,             0.82258,             0.94286,             0.94643,             0.63912,            0.023459,           0.0097275,            0.011011,           0.0069607,           0.0069607,           0.0069607
                 309,            0.029699,            0.021014,            0.011517,             0.82354,             0.94286,             0.94698,             0.70609,            0.025054,           0.0092812,            0.010857,           0.0069508,           0.0069508,           0.0069508
                 310,            0.031593,            0.017034,            0.011991,             0.82354,             0.94286,             0.94698,             0.70609,            0.025054,           0.0092812,            0.010857,           0.0069409,           0.0069409,           0.0069409
                 311,            0.031355,            0.016318,            0.012733,             0.77417,             0.94286,             0.94888,             0.66481,            0.025757,           0.0095062,            0.010811,            0.006931,            0.006931,            0.006931
                 312,            0.030338,            0.015817,           0.0099246,             0.77417,             0.94286,             0.94888,             0.66481,            0.025757,           0.0095062,            0.010811,           0.0069211,           0.0069211,           0.0069211
                 313,              0.0344,            0.021722,             0.01107,             0.75976,             0.97143,             0.93857,             0.71207,            0.021968,           0.0093403,            0.010786,           0.0069112,           0.0069112,           0.0069112
                 314,            0.026299,            0.021115,            0.012313,             0.75976,             0.97143,             0.93857,             0.71207,            0.021968,           0.0093403,            0.010786,           0.0069013,           0.0069013,           0.0069013
                 315,            0.031771,            0.021264,            0.012411,             0.72479,             0.97143,             0.92063,             0.64207,            0.027421,           0.0093155,            0.010786,           0.0068914,           0.0068914,           0.0068914
                 316,            0.032206,            0.020321,            0.012792,             0.72479,             0.97143,             0.92063,             0.64207,            0.027421,           0.0093155,            0.010786,           0.0068815,           0.0068815,           0.0068815
                 317,            0.030737,             0.01553,            0.012762,             0.74454,             0.97143,             0.92294,             0.57529,              0.0295,           0.0089741,            0.010611,           0.0068716,           0.0068716,           0.0068716
                 318,            0.033147,            0.021413,             0.01527,             0.74454,             0.97143,             0.92294,             0.57529,              0.0295,           0.0089741,            0.010611,           0.0068617,           0.0068617,           0.0068617
                 319,            0.032195,            0.020232,            0.012081,             0.71776,             0.94286,             0.91391,              0.6303,            0.023826,           0.0090122,            0.010674,           0.0068518,           0.0068518,           0.0068518
                 320,            0.029841,            0.021516,            0.014392,             0.71776,             0.94286,             0.91391,              0.6303,            0.023826,           0.0090122,            0.010674,           0.0068419,           0.0068419,           0.0068419
                 321,            0.028932,            0.018662,            0.013407,             0.75442,             0.97143,             0.90705,             0.67793,            0.022265,           0.0082588,            0.010532,            0.006832,            0.006832,            0.006832
                 322,            0.027196,            0.020338,             0.01333,             0.75442,             0.97143,             0.90705,             0.67793,            0.022265,           0.0082588,            0.010532,           0.0068221,           0.0068221,           0.0068221
                 323,            0.028015,            0.020487,            0.011612,             0.74366,             0.97143,             0.89237,             0.63745,            0.022971,           0.0083733,            0.010765,           0.0068122,           0.0068122,           0.0068122
                 324,              0.0316,            0.021297,             0.01174,             0.74366,             0.97143,             0.89237,             0.63745,            0.022971,           0.0083733,            0.010765,           0.0068023,           0.0068023,           0.0068023
                 325,             0.03346,            0.015247,            0.011575,             0.77599,             0.94286,             0.92489,             0.59629,            0.035214,           0.0085316,            0.010868,           0.0067924,           0.0067924,           0.0067924
                 326,            0.035387,              0.0202,            0.013064,             0.77599,             0.94286,             0.92489,             0.59629,            0.035214,           0.0085316,            0.010868,           0.0067825,           0.0067825,           0.0067825
                 327,            0.034904,            0.017052,            0.011432,             0.82293,             0.94286,             0.93876,             0.66144,            0.023577,           0.0083885,            0.010712,           0.0067726,           0.0067726,           0.0067726
                 328,            0.032578,            0.023748,            0.013406,             0.82293,             0.94286,             0.93876,             0.66144,            0.023577,           0.0083885,            0.010712,           0.0067627,           0.0067627,           0.0067627
                 329,            0.031197,            0.016099,            0.011195,             0.86179,             0.93806,             0.94225,             0.64831,            0.029818,            0.008625,            0.010675,           0.0067528,           0.0067528,           0.0067528
                 330,            0.027786,            0.022101,             0.01218,             0.86179,             0.93806,             0.94225,             0.64831,            0.029818,            0.008625,            0.010675,           0.0067429,           0.0067429,           0.0067429
                 331,            0.029551,            0.016042,             0.01241,             0.83115,             0.94286,             0.94488,             0.67413,            0.022769,           0.0085983,            0.010479,            0.006733,            0.006733,            0.006733
                 332,            0.026438,            0.016654,            0.011594,             0.83115,             0.94286,             0.94488,             0.67413,            0.022769,           0.0085983,            0.010479,           0.0067231,           0.0067231,           0.0067231
                 333,            0.031484,            0.015244,            0.012086,             0.78852,             0.91429,             0.92879,             0.64666,            0.029699,           0.0090885,            0.010601,           0.0067132,           0.0067132,           0.0067132
                 334,            0.033428,            0.022136,            0.014389,             0.78852,             0.91429,             0.92879,             0.64666,            0.029699,           0.0090885,            0.010601,           0.0067033,           0.0067033,           0.0067033
                 335,            0.033513,            0.017734,            0.015324,             0.71482,             0.88639,             0.91422,             0.68085,            0.023871,           0.0087166,            0.010744,           0.0066934,           0.0066934,           0.0066934
                 336,            0.027247,            0.026077,            0.012228,             0.71482,             0.88639,             0.91422,             0.68085,            0.023871,           0.0087166,            0.010744,           0.0066835,           0.0066835,           0.0066835
                 337,            0.028573,            0.018154,            0.011079,             0.72883,             0.97143,             0.88213,             0.64587,            0.022945,           0.0087185,            0.010729,           0.0066736,           0.0066736,           0.0066736
