               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 447,            0.017719,           0.0054172,           0.0017616,             0.99512,             0.99395,             0.99348,             0.85474,            0.012056,           0.0031313,           0.0011628,           0.0055846,           0.0055846,           0.0055846
                 448,            0.017638,           0.0049113,           0.0017484,             0.99371,             0.99398,             0.99353,             0.89659,            0.011078,           0.0030431,            0.001183,           0.0055747,           0.0055747,           0.0055747
                 449,            0.016714,           0.0046072,           0.0018182,             0.99384,             0.99414,             0.99352,             0.89444,            0.010675,           0.0030394,            0.001163,           0.0055648,           0.0055648,           0.0055648
                 450,            0.016147,           0.0046753,           0.0017027,             0.99434,              0.9926,             0.99358,             0.89639,            0.011118,           0.0030192,           0.0011463,           0.0055549,           0.0055549,           0.0055549
                 451,            0.016852,           0.0048031,           0.0017078,             0.99365,             0.99146,             0.99364,              0.8909,             0.01068,           0.0030503,           0.0011393,            0.005545,            0.005545,            0.005545
                 452,            0.016058,           0.0048878,           0.0017318,             0.99234,             0.99181,             0.99355,             0.86295,            0.011655,           0.0031055,           0.0011171,           0.0055351,           0.0055351,           0.0055351
                 453,            0.016444,           0.0049539,            0.001469,             0.99312,             0.99151,             0.99352,               0.878,            0.012982,           0.0031186,           0.0010886,           0.0055252,           0.0055252,           0.0055252
                 454,            0.016344,           0.0050388,           0.0013986,             0.99286,             0.99458,             0.99345,             0.90247,            0.010409,           0.0029805,           0.0010726,           0.0055153,           0.0055153,           0.0055153
                 455,            0.015714,           0.0054602,           0.0019341,             0.99346,             0.99597,             0.99336,             0.89183,            0.010435,           0.0029646,           0.0010437,           0.0055054,           0.0055054,           0.0055054
                 456,            0.015979,           0.0056531,           0.0010914,              0.9946,             0.99597,             0.99332,             0.89124,            0.011068,           0.0029999,           0.0010285,           0.0054955,           0.0054955,           0.0054955
                 457,            0.016707,           0.0046004,           0.0013929,             0.99321,             0.99594,             0.99335,             0.89619,             0.01113,           0.0030119,           0.0010261,           0.0054856,           0.0054856,           0.0054856
                 458,            0.015415,           0.0049682,           0.0012022,             0.98895,             0.99597,             0.99338,             0.88684,            0.010991,           0.0029404,           0.0010361,           0.0054757,           0.0054757,           0.0054757
                 459,            0.016496,           0.0056402,           0.0014819,             0.99131,             0.99597,              0.9935,             0.88798,            0.012137,            0.003068,           0.0010539,           0.0054658,           0.0054658,           0.0054658
                 460,            0.017349,           0.0050908,           0.0026898,             0.99339,             0.99597,             0.99368,             0.90516,           0.0097663,           0.0029579,           0.0010641,           0.0054559,           0.0054559,           0.0054559
                 461,            0.014932,             0.00475,           0.0017559,             0.98988,             0.99597,             0.99388,             0.89095,            0.010243,           0.0029293,           0.0010639,            0.005446,            0.005446,            0.005446
                 462,            0.015178,           0.0051157,           0.0013596,              0.9889,             0.99597,             0.99383,             0.88668,            0.011179,           0.0029473,           0.0010604,           0.0054361,           0.0054361,           0.0054361
                 463,            0.016962,           0.0050623,           0.0012454,             0.98709,             0.99597,             0.99364,              0.8853,            0.011399,           0.0029774,            0.001061,           0.0054262,           0.0054262,           0.0054262
                 464,            0.016803,           0.0044689,           0.0017143,             0.98931,              0.9954,             0.99357,             0.88638,            0.012188,           0.0029582,           0.0010591,           0.0054163,           0.0054163,           0.0054163
                 465,            0.017254,           0.0051125,           0.0015234,              0.9879,             0.99421,             0.99353,             0.87786,            0.011295,           0.0029393,            0.001048,           0.0054064,           0.0054064,           0.0054064
                 466,            0.015396,           0.0054436,           0.0014219,             0.98984,             0.99479,             0.99348,             0.87806,            0.012091,           0.0029673,           0.0010286,           0.0053965,           0.0053965,           0.0053965
                 467,            0.015729,           0.0049197,            0.001635,             0.99156,             0.99549,             0.99342,             0.90196,             0.01006,           0.0029141,           0.0010159,           0.0053866,           0.0053866,           0.0053866
                 468,            0.016314,           0.0051744,           0.0015552,             0.99093,             0.99508,             0.99343,             0.90016,            0.010131,            0.002998,           0.0010191,           0.0053767,           0.0053767,           0.0053767
                 469,            0.015354,           0.0043245,           0.0020568,             0.99208,             0.99422,             0.99348,             0.90116,            0.010399,           0.0029423,            0.001028,           0.0053668,           0.0053668,           0.0053668
                 470,            0.015835,           0.0052317,           0.0016656,             0.99264,             0.99395,             0.99349,             0.89375,            0.011184,           0.0030246,           0.0010364,           0.0053569,           0.0053569,           0.0053569
                 471,            0.016834,            0.005071,           0.0015205,             0.99298,             0.99365,             0.99354,             0.89032,            0.011982,           0.0030654,           0.0010668,            0.005347,            0.005347,            0.005347
                 472,            0.016165,            0.004961,           0.0016713,             0.99305,             0.99381,             0.99374,             0.87875,            0.010148,           0.0030445,           0.0010934,           0.0053371,           0.0053371,           0.0053371
                 473,             0.01556,           0.0045368,           0.0019627,             0.99293,             0.99374,             0.99373,              0.8918,            0.010447,           0.0031037,           0.0011018,           0.0053272,           0.0053272,           0.0053272
                 474,            0.016543,           0.0045534,           0.0015355,              0.9872,             0.99162,              0.9937,             0.87874,            0.011522,           0.0031052,           0.0011187,           0.0053173,           0.0053173,           0.0053173
                 475,            0.016442,           0.0052756,           0.0022629,             0.98388,             0.98259,             0.99245,             0.86642,            0.011363,           0.0031612,           0.0011531,           0.0053074,           0.0053074,           0.0053074
                 476,            0.015821,             0.00593,           0.0015962,             0.98441,             0.98259,             0.99208,             0.89672,            0.010712,           0.0029846,           0.0011519,           0.0052975,           0.0052975,           0.0052975
                 477,            0.015661,            0.005127,           0.0017442,             0.98617,             0.98259,             0.99216,              0.8942,            0.010208,           0.0029666,           0.0011197,           0.0052876,           0.0052876,           0.0052876
                 478,            0.015592,           0.0047523,           0.0017247,             0.99292,             0.98259,             0.99249,             0.90036,           0.0098076,           0.0029803,           0.0010623,           0.0052777,           0.0052777,           0.0052777
                 479,            0.015538,           0.0056072,            0.003309,             0.98942,              0.9917,              0.9936,             0.89179,           0.0099464,           0.0030709,           0.0010167,           0.0052678,           0.0052678,           0.0052678
                 480,            0.014409,           0.0046836,           0.0019818,              0.9937,             0.99395,             0.99357,             0.90303,           0.0098611,           0.0030569,          0.00097744,           0.0052579,           0.0052579,           0.0052579
                 481,            0.015611,           0.0054795,           0.0018238,             0.99418,             0.99395,             0.99351,             0.88762,            0.010464,           0.0030836,          0.00096066,            0.005248,            0.005248,            0.005248
                 482,            0.015722,           0.0052055,           0.0013066,             0.99536,             0.99395,             0.99347,             0.90632,            0.010162,           0.0029889,          0.00094764,           0.0052381,           0.0052381,           0.0052381
                 483,             0.01514,           0.0041904,           0.0014414,             0.99477,             0.99362,              0.9935,             0.86301,            0.010179,           0.0029923,          0.00094073,           0.0052282,           0.0052282,           0.0052282
                 484,            0.016019,           0.0045624,            0.001367,             0.99003,             0.99381,             0.99347,             0.88653,            0.010028,            0.003014,          0.00093064,           0.0052183,           0.0052183,           0.0052183
                 485,            0.016339,           0.0048185,           0.0013684,             0.98927,             0.99517,             0.99346,             0.91225,           0.0098357,           0.0029512,          0.00093307,           0.0052084,           0.0052084,           0.0052084
                 486,            0.016649,           0.0048218,           0.0015651,             0.98992,             0.99597,             0.99349,             0.91994,             0.00996,           0.0029477,          0.00095475,           0.0051985,           0.0051985,           0.0051985
                 487,            0.015866,           0.0044921,           0.0016004,              0.9916,             0.99597,             0.99344,             0.90021,             0.01126,           0.0029944,           0.0009712,           0.0051886,           0.0051886,           0.0051886
                 488,            0.015589,           0.0048957,           0.0012728,             0.99247,             0.99552,             0.99345,             0.90446,            0.010198,           0.0029311,            0.001002,           0.0051787,           0.0051787,           0.0051787
                 489,            0.015633,             0.00522,           0.0021489,             0.99236,             0.99444,             0.99348,             0.90598,            0.010238,           0.0028965,           0.0010125,           0.0051688,           0.0051688,           0.0051688
                 490,            0.015592,           0.0049473,           0.0014182,             0.99404,             0.99597,             0.99359,             0.90537,            0.010275,           0.0030286,           0.0010217,           0.0051589,           0.0051589,           0.0051589
                 491,            0.013945,           0.0044365,           0.0023644,             0.99381,             0.99441,             0.99359,             0.92067,           0.0095161,           0.0029469,           0.0010389,            0.005149,            0.005149,            0.005149
                 492,            0.013574,           0.0049038,           0.0013259,             0.99542,             0.99519,              0.9935,             0.92023,           0.0096895,           0.0029642,           0.0010279,           0.0051391,           0.0051391,           0.0051391
                 493,            0.014705,           0.0049236,           0.0019741,             0.99608,             0.99597,             0.99343,              0.9034,           0.0098335,            0.002984,           0.0010155,           0.0051292,           0.0051292,           0.0051292
                 494,            0.016844,           0.0053044,           0.0015155,             0.99602,             0.99597,             0.99335,             0.91211,           0.0097262,           0.0029547,            0.001018,           0.0051193,           0.0051193,           0.0051193
                 495,             0.01547,           0.0048245,           0.0015566,             0.99446,             0.99562,             0.99326,             0.92364,           0.0098094,           0.0028787,           0.0010156,           0.0051094,           0.0051094,           0.0051094
                 496,            0.015608,           0.0044237,           0.0012546,             0.99205,             0.99445,             0.99318,             0.92302,           0.0096561,           0.0028729,           0.0010203,           0.0050995,           0.0050995,           0.0050995
                 497,            0.014797,           0.0047013,           0.0016029,             0.99247,             0.99404,             0.99315,             0.91283,            0.010128,           0.0028628,             0.00101,           0.0050896,           0.0050896,           0.0050896
                 498,            0.014738,           0.0047779,           0.0019981,             0.99382,             0.99297,             0.99289,             0.89186,            0.010112,           0.0028933,          0.00097983,           0.0050797,           0.0050797,           0.0050797
                 499,            0.014555,           0.0043631,           0.0016034,             0.99422,             0.99251,             0.99289,             0.90729,           0.0099425,           0.0029266,          0.00095775,           0.0050698,           0.0050698,           0.0050698
                 500,            0.013801,           0.0048805,           0.0012803,             0.99178,             0.99217,             0.99316,             0.91121,            0.010172,           0.0029981,          0.00096021,           0.0050599,           0.0050599,           0.0050599
                 501,            0.016155,           0.0052673,           0.0015632,              0.9909,             0.99431,             0.99326,             0.90299,           0.0098734,            0.002942,          0.00097048,             0.00505,             0.00505,             0.00505
                 502,            0.016501,           0.0051183,           0.0011518,             0.99134,             0.99392,             0.99332,             0.90463,           0.0099449,            0.002929,          0.00097797,           0.0050401,           0.0050401,           0.0050401
                 503,            0.015863,           0.0048032,           0.0025264,             0.99351,              0.9948,             0.99344,             0.92023,           0.0099203,           0.0028517,          0.00099375,           0.0050302,           0.0050302,           0.0050302
                 504,            0.015711,           0.0047989,           0.0014622,             0.99173,             0.99368,             0.99361,             0.90687,           0.0097947,           0.0029129,           0.0010128,           0.0050203,           0.0050203,           0.0050203
                 505,            0.015913,           0.0048229,           0.0013579,             0.99319,             0.99597,             0.99369,             0.91888,            0.010008,           0.0028445,           0.0010098,           0.0050104,           0.0050104,           0.0050104
                 506,            0.016016,           0.0049618,           0.0017784,             0.99495,             0.99423,              0.9937,             0.90043,            0.010015,           0.0027992,           0.0010123,           0.0050005,           0.0050005,           0.0050005
                 507,            0.015598,           0.0052436,           0.0014348,             0.99392,             0.99207,              0.9937,             0.90917,           0.0095484,           0.0028471,           0.0010126,           0.0049906,           0.0049906,           0.0049906
                 508,            0.013996,           0.0048535,           0.0018889,             0.99492,             0.99036,             0.99384,             0.90477,           0.0096358,           0.0028737,          0.00099845,           0.0049807,           0.0049807,           0.0049807
                 509,             0.01642,           0.0045657,           0.0018395,             0.99578,             0.98912,              0.9939,             0.89502,           0.0099304,           0.0028924,          0.00099845,           0.0049708,           0.0049708,           0.0049708
                 510,            0.016072,           0.0053959,           0.0028553,             0.99545,              0.9903,             0.99378,             0.90918,           0.0099559,           0.0030093,           0.0009964,           0.0049609,           0.0049609,           0.0049609
                 511,            0.015482,           0.0055201,           0.0020345,             0.99563,             0.99064,             0.99374,             0.90788,            0.009595,           0.0028925,          0.00099735,            0.004951,            0.004951,            0.004951
                 512,            0.014867,           0.0049949,           0.0018364,             0.99562,             0.99477,             0.99364,             0.91243,           0.0093725,           0.0028759,          0.00099688,           0.0049411,           0.0049411,           0.0049411
                 513,            0.013921,           0.0047958,           0.0013203,             0.99681,             0.99597,             0.99358,             0.91119,           0.0096503,           0.0028776,          0.00099363,           0.0049312,           0.0049312,           0.0049312
                 514,            0.014559,            0.005249,           0.0014972,             0.99514,             0.99597,             0.99358,             0.90132,            0.011321,           0.0029832,          0.00097914,           0.0049213,           0.0049213,           0.0049213
                 515,            0.016519,           0.0045829,           0.0015525,              0.9926,             0.99597,             0.99364,             0.91079,             0.01009,           0.0029697,          0.00097902,           0.0049114,           0.0049114,           0.0049114
                 516,            0.016081,           0.0054147,           0.0015197,             0.99075,             0.99597,              0.9937,             0.89964,            0.010084,           0.0029485,          0.00096736,           0.0049015,           0.0049015,           0.0049015
                 517,            0.014251,           0.0046067,           0.0013798,             0.99211,             0.99597,             0.99372,             0.91022,            0.010426,           0.0029177,          0.00094779,           0.0048916,           0.0048916,           0.0048916
                 518,            0.015543,           0.0047594,           0.0017412,             0.99392,             0.99538,             0.99364,             0.89565,            0.010704,           0.0028975,          0.00093427,           0.0048817,           0.0048817,           0.0048817
                 519,            0.016783,           0.0049166,           0.0019211,              0.9945,             0.99427,             0.99356,             0.92808,           0.0095723,           0.0027902,          0.00094361,           0.0048718,           0.0048718,           0.0048718
                 520,            0.014195,           0.0052096,           0.0016912,             0.99312,             0.99438,             0.99344,             0.89854,           0.0098091,           0.0028546,          0.00094426,           0.0048619,           0.0048619,           0.0048619
                 521,            0.015017,           0.0041937,           0.0013319,              0.9937,             0.99395,             0.99343,             0.90098,            0.010817,            0.002917,          0.00093992,            0.004852,            0.004852,            0.004852
                 522,            0.014898,           0.0040506,           0.0012094,             0.99526,             0.99395,             0.99339,             0.91368,            0.010166,           0.0028433,          0.00095663,           0.0048421,           0.0048421,           0.0048421
                 523,            0.015778,           0.0051198,           0.0015705,             0.99628,             0.99313,             0.99331,             0.91043,            0.010317,           0.0029323,          0.00097256,           0.0048322,           0.0048322,           0.0048322
                 524,            0.015238,           0.0047829,           0.0015843,             0.99592,             0.99306,              0.9933,             0.91075,            0.010096,           0.0029139,          0.00099509,           0.0048223,           0.0048223,           0.0048223
                 525,            0.014228,           0.0045019,           0.0011162,             0.98864,             0.99484,             0.99331,              0.9008,           0.0099136,           0.0028557,           0.0010351,           0.0048124,           0.0048124,           0.0048124
                 526,            0.014593,           0.0046523,            0.001828,             0.99258,             0.99344,             0.99334,             0.91475,           0.0095795,           0.0028216,           0.0010346,           0.0048025,           0.0048025,           0.0048025
                 527,            0.015922,           0.0044349,           0.0015537,             0.99704,             0.99293,             0.99335,             0.91667,            0.009939,           0.0028085,           0.0010343,           0.0047926,           0.0047926,           0.0047926
                 528,             0.01438,            0.004616,           0.0021376,             0.99672,             0.99458,              0.9934,             0.90971,            0.010985,           0.0028545,           0.0010322,           0.0047827,           0.0047827,           0.0047827
                 529,            0.015673,           0.0042312,           0.0014599,             0.99644,             0.99528,             0.99341,             0.89808,            0.010328,           0.0028467,           0.0010511,           0.0047728,           0.0047728,           0.0047728
                 530,            0.014909,           0.0045344,           0.0012171,             0.99577,             0.99555,             0.99336,             0.90767,            0.010073,            0.002802,           0.0010609,           0.0047629,           0.0047629,           0.0047629
                 531,            0.015117,           0.0044568,           0.0017345,             0.99569,             0.99533,             0.99329,             0.91741,            0.009495,           0.0028583,           0.0010596,            0.004753,            0.004753,            0.004753
                 532,            0.013692,           0.0041185,           0.0013662,             0.99701,             0.99442,             0.99318,             0.91351,           0.0095027,            0.002776,           0.0010157,           0.0047431,           0.0047431,           0.0047431
                 533,            0.015361,           0.0049973,           0.0015776,             0.99596,             0.99597,             0.99287,             0.89752,            0.009812,           0.0028254,          0.00099766,           0.0047332,           0.0047332,           0.0047332
                 534,            0.015989,           0.0050473,           0.0012601,             0.99462,             0.99538,             0.99286,             0.90989,           0.0096103,           0.0028782,          0.00098538,           0.0047233,           0.0047233,           0.0047233
                 535,            0.015184,           0.0047642,           0.0013883,             0.99404,             0.99597,             0.99286,             0.89906,            0.010011,           0.0028794,           0.0009717,           0.0047134,           0.0047134,           0.0047134
                 536,            0.016854,           0.0055429,           0.0015127,             0.99495,             0.99566,             0.99285,             0.89675,           0.0099071,           0.0028478,          0.00096414,           0.0047035,           0.0047035,           0.0047035
                 537,            0.015235,           0.0048429,           0.0015534,             0.99218,             0.99395,             0.99283,             0.91535,           0.0098513,           0.0029011,          0.00095961,           0.0046936,           0.0046936,           0.0046936
                 538,            0.014956,           0.0046426,           0.0012118,             0.98588,             0.98259,             0.99127,             0.91752,           0.0093848,            0.002774,           0.0010016,           0.0046837,           0.0046837,           0.0046837
                 539,            0.015325,           0.0047597,           0.0017653,             0.99571,              0.9929,             0.99283,             0.90588,           0.0099969,           0.0028604,          0.00093951,           0.0046738,           0.0046738,           0.0046738
                 540,            0.014653,           0.0049144,           0.0014677,             0.99557,             0.99266,             0.99284,             0.89755,            0.009922,            0.002869,          0.00093167,           0.0046639,           0.0046639,           0.0046639
                 541,            0.014227,            0.004811,           0.0020345,              0.9952,             0.99259,             0.99284,             0.91637,           0.0097533,            0.002793,          0.00091987,            0.004654,            0.004654,            0.004654
                 542,            0.014613,           0.0049463,           0.0014232,             0.99474,              0.9925,             0.99283,             0.90104,           0.0098658,           0.0027785,          0.00090749,           0.0046441,           0.0046441,           0.0046441
                 543,            0.014366,           0.0043086,           0.0011081,              0.9935,             0.99324,             0.99288,             0.91371,            0.009563,           0.0027922,          0.00091736,           0.0046342,           0.0046342,           0.0046342
                 544,            0.014897,           0.0048142,           0.0014613,             0.99506,             0.99497,             0.99312,             0.90024,           0.0097291,            0.002782,          0.00092907,           0.0046243,           0.0046243,           0.0046243
                 545,            0.016313,           0.0045015,            0.001379,             0.99604,              0.9949,             0.99326,             0.90242,            0.010059,           0.0028867,          0.00094676,           0.0046144,           0.0046144,           0.0046144
                 546,            0.014836,           0.0049408,           0.0012307,             0.99609,             0.99503,             0.99342,             0.91164,           0.0094732,            0.002856,          0.00096655,           0.0046045,           0.0046045,           0.0046045
                 547,            0.013961,           0.0049146,            0.001462,             0.99539,             0.99467,             0.99364,             0.92461,           0.0091271,           0.0028294,          0.00097635,           0.0045946,           0.0045946,           0.0045946
                 548,            0.014804,           0.0048572,            0.001323,             0.99611,             0.99472,             0.99369,             0.91634,           0.0090266,           0.0029172,           0.0009824,           0.0045847,           0.0045847,           0.0045847
                 549,            0.014427,           0.0053599,           0.0015027,             0.99621,             0.99476,             0.99378,             0.91441,           0.0091026,           0.0028245,          0.00097675,           0.0045748,           0.0045748,           0.0045748
                 550,            0.013602,           0.0044826,           0.0011484,             0.99601,             0.99569,             0.99371,             0.93143,           0.0087591,           0.0027514,          0.00095713,           0.0045649,           0.0045649,           0.0045649
                 551,            0.014702,             0.00476,           0.0016336,             0.99495,              0.9953,             0.99371,              0.9267,           0.0091361,            0.002714,          0.00094023,            0.004555,            0.004555,            0.004555
                 552,             0.01489,           0.0047367,           0.0013828,             0.99485,             0.99501,             0.99367,             0.93922,           0.0092383,           0.0026876,          0.00093217,           0.0045451,           0.0045451,           0.0045451
                 553,            0.014723,           0.0049507,           0.0012382,             0.99436,              0.9948,             0.99365,             0.93367,           0.0088862,           0.0027186,          0.00093029,           0.0045352,           0.0045352,           0.0045352
                 554,             0.01334,           0.0039545,           0.0012197,             0.99409,             0.99449,             0.99367,             0.91758,           0.0091697,           0.0027748,          0.00092409,           0.0045253,           0.0045253,           0.0045253
                 555,            0.015176,           0.0049576,           0.0017085,             0.99449,             0.99439,             0.99368,             0.91968,           0.0092753,           0.0027395,           0.0009217,           0.0045154,           0.0045154,           0.0045154
                 556,              0.0141,           0.0042937,           0.0010053,             0.99444,             0.99435,             0.99368,               0.925,           0.0089812,            0.002799,          0.00092156,           0.0045055,           0.0045055,           0.0045055
                 557,             0.01387,           0.0038902,           0.0012005,             0.99423,             0.99452,             0.99372,             0.92797,           0.0091682,           0.0028114,           0.0009321,           0.0044956,           0.0044956,           0.0044956
                 558,            0.014951,             0.00526,           0.0014101,             0.99425,             0.99484,             0.99369,             0.93008,           0.0090695,           0.0027102,          0.00094516,           0.0044857,           0.0044857,           0.0044857
                 559,            0.015177,           0.0052458,           0.0012697,             0.99327,             0.99483,             0.99365,             0.92664,           0.0097933,           0.0027916,          0.00094085,           0.0044758,           0.0044758,           0.0044758
                 560,            0.016033,           0.0041979,           0.0017931,             0.99347,             0.99395,             0.99359,             0.92344,           0.0092271,           0.0027302,          0.00093844,           0.0044659,           0.0044659,           0.0044659
                 561,            0.014786,            0.004826,             0.00137,             0.99379,             0.99395,             0.99358,             0.92937,           0.0094028,            0.002787,          0.00093203,            0.004456,            0.004456,            0.004456
                 562,            0.014564,           0.0040573,           0.0017077,             0.99348,             0.99436,             0.99359,             0.91521,           0.0098861,           0.0028844,          0.00093832,           0.0044461,           0.0044461,           0.0044461
                 563,            0.014815,           0.0046334,            0.001162,             0.99244,             0.99461,             0.99364,             0.90593,           0.0096113,           0.0028886,            0.000948,           0.0044362,           0.0044362,           0.0044362
                 564,            0.013954,           0.0047219,           0.0021917,             0.98929,             0.99597,              0.9937,             0.91202,           0.0093693,            0.002831,          0.00096195,           0.0044263,           0.0044263,           0.0044263
                 565,            0.014795,           0.0053143,           0.0013368,             0.99174,             0.99597,             0.99374,             0.92029,             0.01006,           0.0028856,          0.00095303,           0.0044164,           0.0044164,           0.0044164
                 566,            0.015317,           0.0046024,           0.0013834,             0.98911,             0.99597,             0.99369,             0.91391,           0.0098299,           0.0028815,          0.00095775,           0.0044065,           0.0044065,           0.0044065
                 567,            0.015026,           0.0047851,           0.0015836,             0.99234,             0.99597,             0.99366,             0.92082,           0.0097152,            0.002836,          0.00095186,           0.0043966,           0.0043966,           0.0043966
                 568,            0.015181,           0.0044483,           0.0018586,             0.99186,             0.99597,             0.99358,             0.90402,           0.0096973,           0.0028378,          0.00095382,           0.0043867,           0.0043867,           0.0043867
                 569,            0.013954,           0.0044259,           0.0012978,             0.99212,             0.99558,             0.99355,             0.91496,            0.010017,            0.002824,          0.00094738,           0.0043768,           0.0043768,           0.0043768
                 570,            0.014084,           0.0048264,           0.0014154,             0.99162,             0.99538,             0.99351,             0.91631,           0.0090244,           0.0027482,          0.00095508,           0.0043669,           0.0043669,           0.0043669
                 571,            0.012804,           0.0045124,           0.0013807,             0.99315,             0.99542,              0.9936,              0.9209,           0.0095424,           0.0027382,          0.00095284,            0.004357,            0.004357,            0.004357
                 572,            0.013457,           0.0042587,           0.0014133,               0.995,             0.99588,             0.99363,              0.9339,           0.0088707,           0.0027078,          0.00095155,           0.0043471,           0.0043471,           0.0043471
                 573,            0.013678,           0.0051808,           0.0016907,             0.99494,             0.99597,             0.99365,             0.93419,           0.0089698,           0.0027209,          0.00094819,           0.0043372,           0.0043372,           0.0043372
                 574,            0.014606,           0.0049482,           0.0014451,             0.99378,             0.99597,             0.99366,              0.9411,             0.00872,           0.0026981,          0.00093985,           0.0043273,           0.0043273,           0.0043273
                 575,            0.014064,           0.0044929,           0.0014202,             0.99372,             0.99597,             0.99359,             0.93233,           0.0086798,           0.0026537,          0.00093658,           0.0043174,           0.0043174,           0.0043174
                 576,            0.013516,           0.0043583,            0.001469,             0.99424,             0.99597,             0.99358,             0.91902,           0.0087158,           0.0027007,          0.00092921,           0.0043075,           0.0043075,           0.0043075
                 577,            0.013501,            0.004815,           0.0019353,             0.99453,             0.99597,              0.9936,             0.93457,           0.0087532,           0.0026633,          0.00091443,           0.0042976,           0.0042976,           0.0042976
                 578,            0.014124,           0.0050074,           0.0016261,              0.9948,             0.99597,              0.9936,             0.93197,           0.0092233,            0.002644,          0.00089502,           0.0042877,           0.0042877,           0.0042877
                 579,               0.014,           0.0047091,            0.001229,             0.99445,             0.99532,             0.99364,             0.91274,            0.009472,           0.0026339,          0.00087631,           0.0042778,           0.0042778,           0.0042778
                 580,            0.013807,            0.004656,          0.00091926,              0.9944,             0.99373,             0.99363,             0.93213,           0.0088867,           0.0026256,          0.00087013,           0.0042679,           0.0042679,           0.0042679
                 581,            0.013858,           0.0044731,           0.0011604,             0.99486,             0.99342,             0.99365,             0.91865,           0.0092381,           0.0026407,          0.00086672,            0.004258,            0.004258,            0.004258
                 582,            0.012854,           0.0041103,           0.0013826,              0.9948,             0.99391,             0.99369,             0.92523,           0.0091576,           0.0026836,          0.00087144,           0.0042481,           0.0042481,           0.0042481
                 583,             0.01295,            0.004325,           0.0010601,             0.99457,             0.99594,             0.99372,             0.92559,           0.0089977,           0.0026583,          0.00088062,           0.0042382,           0.0042382,           0.0042382
                 584,            0.013522,           0.0042122,           0.0016912,             0.99528,             0.99566,             0.99366,             0.92964,           0.0087087,           0.0026607,          0.00089744,           0.0042283,           0.0042283,           0.0042283
                 585,            0.013454,           0.0042354,           0.0017678,              0.9951,             0.99597,             0.99362,             0.93452,           0.0087431,            0.002687,          0.00089936,           0.0042184,           0.0042184,           0.0042184
                 586,            0.014077,             0.00447,           0.0013055,               0.995,             0.99597,             0.99352,             0.92657,           0.0088223,           0.0026776,          0.00089574,           0.0042085,           0.0042085,           0.0042085
                 587,            0.013789,           0.0042425,           0.0011092,             0.99461,             0.99597,             0.99339,              0.9344,            0.008931,           0.0026702,          0.00089066,           0.0041986,           0.0041986,           0.0041986
                 588,            0.013781,           0.0046674,            0.001154,             0.99306,             0.99597,             0.99337,             0.91786,           0.0088958,           0.0026906,          0.00088807,           0.0041887,           0.0041887,           0.0041887
                 589,            0.014309,           0.0041145,           0.0012695,             0.99177,             0.99567,             0.99339,              0.9198,           0.0088364,           0.0026793,          0.00087703,           0.0041788,           0.0041788,           0.0041788
                 590,            0.014961,           0.0049031,            0.001365,             0.98946,             0.99451,             0.99345,              0.9302,           0.0086243,           0.0026765,          0.00086455,           0.0041689,           0.0041689,           0.0041689
                 591,            0.015021,           0.0045098,           0.0013272,             0.98949,             0.99441,             0.99347,             0.92731,           0.0089716,            0.002672,          0.00085734,            0.004159,            0.004159,            0.004159
                 592,            0.014119,           0.0047037,           0.0014764,             0.99061,             0.99597,             0.99349,             0.92143,           0.0091765,           0.0027331,          0.00085607,           0.0041491,           0.0041491,           0.0041491
                 593,            0.013355,           0.0041632,           0.0015258,             0.99117,             0.99596,             0.99349,             0.92508,           0.0086667,           0.0027091,          0.00086188,           0.0041392,           0.0041392,           0.0041392
                 594,            0.013264,           0.0044243,           0.0013951,              0.9921,             0.99597,             0.99347,              0.9288,            0.008586,           0.0027046,           0.0008688,           0.0041293,           0.0041293,           0.0041293
                 595,             0.01264,           0.0046318,           0.0019431,              0.9955,             0.99597,             0.99349,             0.93525,           0.0084291,           0.0026777,          0.00086629,           0.0041194,           0.0041194,           0.0041194
                 596,            0.013575,           0.0047179,           0.0013132,             0.99507,             0.99597,             0.99349,              0.9234,           0.0085984,           0.0026786,          0.00085697,           0.0041095,           0.0041095,           0.0041095
                 597,            0.013416,           0.0038279,           0.0011516,             0.99501,             0.99597,             0.99352,             0.92876,           0.0084286,           0.0026643,          0.00085418,           0.0040996,           0.0040996,           0.0040996
                 598,            0.013404,           0.0046354,           0.0016172,             0.99574,             0.99597,             0.99347,             0.93162,            0.008533,           0.0026692,          0.00086201,           0.0040897,           0.0040897,           0.0040897
                 599,            0.014654,           0.0045738,           0.0018383,             0.99531,             0.99583,             0.99344,             0.93499,            0.008419,           0.0026769,          0.00086421,           0.0040798,           0.0040798,           0.0040798
                 600,            0.013937,           0.0044285,           0.0020459,             0.99425,             0.99597,             0.99339,             0.92774,           0.0091313,           0.0027211,          0.00086106,           0.0040699,           0.0040699,           0.0040699
